Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,891,3949,3518559,891,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,June 2020,4,2650,3773,9998450,2650,Coimbatore
Available,Not Available,Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,738,4065,2999970,738,Coimbatore
Not Available,Available,Available,Available,Not Available,Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,2,738,3678,2714364,738,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,NaN,"3 rooms(study room, servant room, pooja room)",NaN,NaN,August 2020,2,1000,3700,3700000,1000,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3446,12710,43798660,3446,Coimbatore
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,830,4216,3499280,830,Coimbatore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,2,1281,4215,5399415,1281,Coimbatore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,761,4901,3729661,761,Coimbatore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,2,1400,5357,7499800,1400,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1082,3696,3999072,1082,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1311,4576,5999136,1311,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,May 2020,2,1000,4500,4500000,1000,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,800,4375,3500000,800,Coimbatore
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,920,4565,4199800,920,Coimbatore
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2020,3,1544,3238,4999472,1544,Coimbatore
Available,Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2020,2,464,3448,1599872,464,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1180,3135,3699300,1180,Coimbatore
Not Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,February 2020,2,1092,3758,4103736,1092,Coimbatore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1590,4591,7299690,1590,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,1006,3976,3999856,1006,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,2870,11498,32999260,2870,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,997,3861,3849417,997,Coimbatore
Available,Not Available,Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,September 2020,3,1017,3933,3999861,1017,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,594,3875,2301750,594,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,1131,3801,4298931,1131,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1031,3685,3799235,1031,Coimbatore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,1207,5385,6499695,1207,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1156,5493,6349908,1156,Coimbatore
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3446,12710,43798660,3446,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1176,4897,5758872,1176,Coimbatore
Not Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,February 2020,2,894,3939,3521466,894,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 11,NaN,NaN,NaN,NaN,February 2020,3,1747,5008,8748976,1747,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,March 2020,2,875,6857,5999875,875,Coimbatore
