Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,3090,3399000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(pooja room),NaN,NaN,November 2020,3,1900,4684,8899600,Kanpur,1800
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3933,5899500,Kanpur,1400
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,November 2020,2,841,2378,1999898,Kanpur,750
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,2636,2899600,Kanpur,1000
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,6th of 11,NaN,NaN,NaN,NaN,February 2020,3,1590,2327,3699930,Kanpur,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,4th of 12,NaN,NaN,NaN,NaN,February 2020,3,1350,2888,3898800,Kanpur,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,February 2020,3,1100,4090,4499000,Kanpur,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 12,NaN,NaN,NaN,NaN,February 2020,2,1170,2820,3299400,Kanpur,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,5th of 11,NaN,NaN,NaN,NaN,February 2020,3,1585,3280,5198800,Kanpur,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 12,NaN,NaN,NaN,NaN,February 2020,2,1144,2797,3199768,Kanpur,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,5th of 12,NaN,NaN,NaN,NaN,February 2020,3,1585,2839,4499815,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,June 2020,2,900,3888,3499200,Kanpur,790
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,2,950,2947,2799650,Kanpur,750
Not Available,Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 3,NaN,NaN,NaN,NaN,October 2020,3,1050,4000,4200000,Kanpur,850
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1600,3375,5400000,Kanpur,1500
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,April 2020,2,1210,3057,3698970,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,3090,3399000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,1 rooms(pooja room),NaN,NaN,October 2020,3,1700,3176,5399200,Kanpur,1600
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,2900,2900000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,5th of 14,NaN,NaN,NaN,NaN,February 2020,3,1717,3960,6799320,Kanpur,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,5th of 5,NaN,NaN,NaN,NaN,October 2020,3,1650,2424,3999600,Kanpur,1350
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,October 2020,3,861,5807,4999827,Kanpur,829
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,2900,2900000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(pooja room),NaN,NaN,October 2020,3,1900,4684,8899600,Kanpur,1800
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 14,NaN,NaN,NaN,NaN,December 2019,3,2030,4187,8499610,Kanpur,1700
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3200,3200000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2909,3199900,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,3363,3699300,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(pooja room),NaN,NaN,October 2020,3,1900,4684,8899600,Kanpur,1800
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3666,5499000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3866,5799000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,2nd of 3,NaN,NaN,NaN,NaN,October 2020,1,592,3547,2099824,Kanpur,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1300,2615,3399500,Kanpur,1200
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4600,6900000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,February 2020,2,1073,3727,3999071,Kanpur,0
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,1400,4642,6498800,Kanpur,1200
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,February 2020,3,1400,6071,8499400,Kanpur,1250
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,5th of 8,NaN,NaN,NaN,NaN,February 2020,3,1400,5571,7799400,Kanpur,1200
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,3,9th of 12,NaN,NaN,NaN,NaN,February 2020,3,1721,4067,6999307,Kanpur,1600
Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,6th of 9,NaN,NaN,NaN,NaN,February 2020,3,2100,8333,17499300,Kanpur,2000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,1080,5185,5599800,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2909,3199900,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,2900,2900000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,5,5th of 14,NaN,NaN,NaN,NaN,October 2020,5,3450,3188,10998600,Kanpur,3300
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,October 2020,3,1900,4684,8899600,Kanpur,1800
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,8th of 11,NaN,NaN,NaN,NaN,February 2020,3,1577,3931,6199187,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2818,3099800,Kanpur,1000
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 2,NaN,NaN,NaN,NaN,October 2020,3,1200,6875,8250000,Kanpur,0
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,9th of 15,NaN,NaN,NaN,NaN,December 2019,3,1577,4121,6498817,Kanpur,1450
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1050,3523,3699150,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,9th of 13,NaN,NaN,NaN,NaN,February 2020,3,1721,4067,6999307,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,3rd of 3,NaN,NaN,NaN,NaN,October 2020,1,420,2625,1102500,Kanpur,377
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,October 2020,3,1450,3793,5499850,Kanpur,1350
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,3200,3200000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1300,2538,3299400,Kanpur,1200
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(pooja room),NaN,NaN,October 2020,3,1900,4684,8899600,Kanpur,1800
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,3rd of 15,NaN,NaN,NaN,NaN,March 2020,3,1860,3225,5998500,Kanpur,0
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,6th of 14,NaN,NaN,NaN,NaN,March 2020,3,1650,3333,5499450,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1050,3523,3699150,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,December 2019,3,1500,4333,6499500,Kanpur,1400
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,3rd of 12,NaN,NaN,NaN,NaN,December 2019,3,1600,3125,5000000,Kanpur,1500
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,Gr of 3,NaN,NaN,NaN,NaN,December 2019,3,1500,3666,5499000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,December 2019,3,1322,3782,4999804,Kanpur,1200
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1300,2538,3299400,Kanpur,1250
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,Gr of 3,NaN,NaN,NaN,NaN,December 2019,3,1550,5483,8498650,Kanpur,1400
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,December 2019,2,850,5294,4499900,Kanpur,700
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 9,NaN,NaN,NaN,NaN,December 2019,3,1400,2857,3999800,Kanpur,1300
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,December 2019,2,1000,3800,3800000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,7th of 7,NaN,NaN,NaN,NaN,December 2019,2,1200,5416,6499200,Kanpur,1100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2019,3,2004,3992,7999968,Kanpur,1900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 8,NaN,NaN,NaN,NaN,December 2019,3,1350,5555,7499250,Kanpur,1250
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 8,NaN,NaN,NaN,NaN,December 2019,3,1350,5555,7499250,Kanpur,1250
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,December 2019,3,1200,3833,4599600,Kanpur,1100
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,5th of 7,NaN,NaN,NaN,NaN,December 2019,3,1300,5384,6999200,Kanpur,1200
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Ready to move,4,6th of 9,NaN,NaN,NaN,NaN,December 2019,5,2108,3083,6498964,Kanpur,2000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 5,NaN,NaN,NaN,NaN,December 2019,3,1500,4066,6099000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 5,NaN,NaN,NaN,NaN,December 2019,3,1500,4333,6499500,Kanpur,1400
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,2900,2900000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,4600,6900000,Kanpur,1400
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,October 2020,3,1700,7647,12999900,Kanpur,1400
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,October 2020,3,1350,3481,4699350,Kanpur,1100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1050,2952,3099600,Kanpur,950
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,5th of 9,NaN,NaN,NaN,NaN,October 2020,2,1104,2989,3299856,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1050,3047,3199350,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1000,2900,2900000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1300,2538,3299400,Kanpur,1200
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1050,3523,3699150,Kanpur,950
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(pooja room),NaN,NaN,October 2020,3,1900,4684,8899600,Kanpur,1800
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,3,1500,3933,5899500,Kanpur,1400
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,December 2019,3,1500,4666,6999000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,1st of 3,NaN,NaN,NaN,NaN,October 2020,3,2050,6341,12999050,Kanpur,1600
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 2,NaN,NaN,NaN,NaN,August 2020,1,592,3547,2099824,Kanpur,0
