Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,4th of 5,NaN,NaN,NaN,NaN,December 2019,3,1800,3000,5400000,1800,Visakhapatnam
Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,February 2020,2,1125,2900,3262500,1125,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,2,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2703,5250,14190750,2703,Visakhapatnam
Not Available,Not Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,2,3rd of 5,NaN,NaN,NaN,NaN,June 2020,3,1425,2800,3990000,1425,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 5,NaN,NaN,NaN,NaN,February 2020,2,1050,3619,3799950,1050,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 5,NaN,NaN,NaN,NaN,February 2020,2,1100,3363,3699300,1100,Visakhapatnam
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,April 2020,2,895,3200,2864000,895,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,March 2020,2,1050,3761,3949050,1050,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,March 2020,2,875,4228,3699500,875,Visakhapatnam
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,March 2020,2,1100,3181,3499100,1100,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,March 2020,2,952,2941,2799832,952,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 5,NaN,NaN,NaN,NaN,March 2020,2,1060,3600,3816000,1060,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1425,2800,3990000,1425,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,1st of 5,NaN,NaN,NaN,NaN,December 2019,4,2250,2800,6300000,2250,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,April 2020,2,952,2941,2799832,952,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,3rd of 5,NaN,NaN,NaN,NaN,December 2019,4,2250,2800,6300000,2250,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1800,2800,5040000,1800,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,February 2020,3,1425,2800,3990000,1425,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1125,2800,3150000,1125,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,February 2020,3,1450,3172,4599400,1450,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,4th of 5,NaN,NaN,NaN,NaN,December 2019,3,1800,2800,5040000,1800,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,5th of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,May 2020,3,1350,3000,4050000,1350,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,March 2020,2,920,3300,3036000,920,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,February 2020,2,1125,2800,3150000,1125,Visakhapatnam
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,February 2020,2,1000,3299,3299000,1000,Visakhapatnam
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,3rd of 5,NaN,NaN,NaN,NaN,December 2019,3,1508,2984,4499872,1508,Visakhapatnam
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,3rd of 5,NaN,NaN,NaN,NaN,March 2020,2,970,2900,2813000,970,Visakhapatnam
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1395,6400,8928000,1395,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,April 2020,2,1090,3300,3597000,1090,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,March 2020,3,1380,3600,4968000,1380,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1196,3000,3588000,1196,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,5th of 5,NaN,NaN,NaN,NaN,March 2020,3,1530,4000,6120000,1530,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2102,5250,11035500,2102,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3,5th of 5,NaN,NaN,NaN,NaN,December 2019,3,1322,3000,3966000,1322,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1074,3000,3222000,1074,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1196,3000,3588000,1196,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,April 2020,3,1560,3269,5099640,1560,Visakhapatnam
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,3,1st of 6,NaN,NaN,NaN,NaN,April 2020,3,2125,7529,15999125,2125,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,3rd of 5,NaN,NaN,NaN,NaN,March 2020,3,1800,2900,5220000,1800,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,3,1480,3300,4884000,1480,Visakhapatnam
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1125,2700,3037500,1125,Visakhapatnam
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,February 2020,3,1350,2800,3780000,1350,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,February 2020,3,1380,5072,6999360,1380,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,March 2020,2,1100,5000,5500000,1100,Visakhapatnam
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,March 2020,3,1350,2800,3780000,1350,Visakhapatnam
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,March 2020,2,1180,3000,3540000,1180,Visakhapatnam
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1885,4000,7540000,1885,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Not Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,3,1st of 5,NaN,NaN,NaN,NaN,March 2020,2,1800,1500,2700000,1800,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 5,NaN,NaN,NaN,NaN,April 2020,3,1452,2944,4274688,1452,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,5th of 5,NaN,NaN,NaN,NaN,December 2019,2,1074,3000,3222000,1074,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2102,5250,11035500,2102,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,February 2020,2,1025,4097,4199425,1025,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1196,3000,3588000,1196,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,March 2020,2,1010,3600,3636000,1010,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,3rd of 5,NaN,NaN,NaN,NaN,March 2020,3,1818,4455,8099190,1818,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,March 2020,3,1360,3600,4896000,1360,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,3rd of 5,NaN,NaN,NaN,NaN,February 2020,3,1425,2800,3990000,1425,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,April 2020,2,1030,3252,3349560,1030,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,March 2020,3,1425,2800,3990000,1425,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,3rd of 5,NaN,NaN,NaN,NaN,March 2020,3,1800,2800,5040000,1800,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,Gr of 5,NaN,NaN,NaN,NaN,December 2019,3,2304,4500,10368000,2304,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,March 2020,2,952,2941,2799832,952,Visakhapatnam
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,May 2020,2,1035,2608,2699280,1035,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,March 2020,3,1800,4700,8460000,1800,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1000,3300,3300000,1000,Visakhapatnam
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,August 2020,3,1320,6400,8448000,1320,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,April 2020,2,1125,3000,3375000,1125,Visakhapatnam
Not Available,Available,Not Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3,5th of 5,NaN,NaN,NaN,NaN,December 2020,3,1322,3200,4230400,1322,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2020,2,1074,3200,3436800,1074,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2020,2,1196,3200,3827200,1196,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1000,3200,3200000,1000,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,April 2020,3,1425,3000,4275000,1425,Visakhapatnam
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,December 2019,3,1395,6300,8788500,1395,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,4th of 5,NaN,NaN,NaN,NaN,February 2020,3,1800,3000,5400000,1800,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1196,3000,3588000,1196,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2102,5250,11035500,2102,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,2nd of 14,NaN,NaN,NaN,NaN,April 2020,3,1500,4600,6900000,1500,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2102,5250,11035500,2102,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,April 2020,2,1030,3203,3299090,1030,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,February 2020,2,1200,3166,3799200,1200,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 5,NaN,NaN,NaN,NaN,March 2020,3,1800,2900,5220000,1800,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,December 2019,2,1100,3181,3499100,1100,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 6,NaN,NaN,NaN,NaN,April 2020,3,1425,3500,4987500,1425,Visakhapatnam
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,February 2020,2,1100,3454,3799400,1100,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,3rd of 5,NaN,NaN,NaN,NaN,February 2020,3,2300,7000,16100000,2300,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3600,4680000,1300,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,March 2020,2,1100,3500,3850000,1100,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2102,5250,11035500,2102,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,March 2020,2,960,3300,3168000,960,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,3rd of 5,NaN,NaN,NaN,NaN,December 2020,3,1450,5241,7599450,1450,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1860,5250,9765000,1860,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,December 2019,2,1074,3000,3222000,1074,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5249,12650090,2410,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Not Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2410,5250,12652500,2410,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2336,5250,12264000,2336,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,1497,5250,7859250,1497,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3,5th of 5,NaN,NaN,NaN,NaN,December 2019,3,1322,3000,3966000,1322,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2019,2,970,3500,3395000,970,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,12th of 20,NaN,NaN,NaN,NaN,December 2019,3,2073,5250,10883250,2073,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,3rd of 8,NaN,NaN,NaN,NaN,February 2020,3,1800,6666,11998800,1800,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,February 2020,2,1100,3363,3699300,1100,Visakhapatnam
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,March 2020,3,1300,2923,3799900,1300,Visakhapatnam
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,April 2020,3,1455,4200,6111000,1455,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,April 2020,3,1360,4000,5440000,1360,Visakhapatnam
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 5,NaN,NaN,NaN,NaN,March 2020,2,1125,3000,3375000,1125,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,December 2019,2,1200,3041,3649200,1200,Visakhapatnam
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,March 2020,2,1200,2875,3450000,1200,Visakhapatnam
Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,4th of 5,NaN,NaN,NaN,NaN,December 2019,3,1471,3100,4560100,1471,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,4th of 4,NaN,NaN,NaN,NaN,February 2020,3,1665,7000,11655000,1665,Visakhapatnam
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,December 2019,3,1885,4000,7540000,1885,Visakhapatnam
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,3,6th of 6,NaN,NaN,NaN,NaN,April 2020,3,1562,7682,11999284,1562,Visakhapatnam
