Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,689,10000,6890000,689,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,785,6509,5109565,785,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,2,1302,10000,13020000,1302,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,February 2020,2,1367,10000,13670000,1367,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,July 2020,2,1033,5111,5279663,1033,Goa
Not Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2020,3,1313,5483,7199179,1313,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,774,6511,5039514,774,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,3rd of 3,NaN,NaN,NaN,NaN,February 2020,2,861,2322,1999242,861,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,February 2020,3,4532,8826,39999432,4532,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 2,NaN,NaN,NaN,NaN,July 2020,2,796,4020,3199920,796,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,February 2020,2,905,7734,6999270,905,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,March 2020,2,1055,5308,5599940,1055,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,February 2020,3,1600,3750,6000000,1600,Goa
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,2,1227,3667,4499409,1227,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,860,4651,3999860,860,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,5,1st of 3,NaN,NaN,NaN,NaN,November 2020,5,2368,6334,14998912,2368,Goa
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,February 2020,2,861,5226,4499586,861,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,2,NaN,February 2020,1,645,6976,4499520,645,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2020,2,1190,6050,7199500,1190,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,March 2020,2,1055,4265,4499575,1055,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,774,6511,5039514,774,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,February 2020,1,742,6792,5039664,742,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,August 2020,2,861,3832,3299352,861,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2019,3,1593,7219,11499867,1593,Goa
Not Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,2nd of 3,NaN,NaN,NaN,NaN,December 2020,3,2515,4174,10497610,2515,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,December 2019,2,1367,4389,5999763,1367,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,August 2020,2,1044,4789,4999716,1044,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,December 2020,2,914,3501,3199914,914,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,1292,3095,3998740,1292,Goa
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1184,4467,5288928,1184,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,June 2020,2,785,4585,3599225,785,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 3,NaN,NaN,NaN,NaN,April 2020,1,732,3961,2899452,732,Goa
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,April 2020,2,947,5807,5499229,947,Goa
Not Available,Not Available,Not Available,Available,Available,Available,Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,December 2019,4,2475,3959,9798525,2475,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,February 2020,1,774,6511,5039514,774,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,NaN,NaN,1,NaN,March 2020,2,1184,4814,5699776,1184,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,November 2020,2,1291,5577,7199907,1291,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,December 2019,2,1103,5581,6155843,1103,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2019,2,1103,4912,5417936,1103,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,774,6511,5039514,774,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,December 2019,2,1082,4914,5316948,1082,Goa
Not Available,Not Available,Not Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2019,3,1881,3774,7098894,1881,Goa
Not Available,Not Available,Not Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2019,2,1340,3731,4999540,1340,Goa
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,4,NaN,July 2020,2,1098,4007,4399686,1098,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 3,NaN,NaN,NaN,NaN,April 2020,1,710,4084,2899640,710,Goa
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,December 2019,1,635,5039,3199765,635,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,December 2019,1,506,5928,2999568,506,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,November 2020,2,1303,8058,10499574,1303,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,646,6501,4199646,646,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,2,NaN,February 2020,1,1000,8500,8500000,1000,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,November 2020,2,721,4993,3599953,721,Goa
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,November 2020,2,1129,5934,6699486,1129,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,743,6500,4829500,743,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,November 2020,2,968,4132,3999776,968,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,November 2020,1,775,3741,2899275,775,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,April 2020,2,807,3965,3199755,807,Goa
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,November 2020,1,350,7142,2499700,350,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,November 2020,1,484,4958,2399672,484,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,December 2019,2,1082,4914,5316948,1082,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,December 2019,2,1103,4912,5417936,1103,Goa
Not Available,Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,November 2020,2,1345,4163,5599235,1345,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,November 2020,3,1668,6504,10848672,1668,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,April 2020,2,1023,7722,7899606,1023,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 2,NaN,NaN,NaN,NaN,February 2020,2,861,3948,3399228,861,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,October 2020,1,732,7156,5238192,732,Goa
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,October 2020,2,1130,3982,4499660,1130,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,February 2020,2,1280,6662,8527360,1280,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,November 2020,1,678,5604,3799512,678,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,NaN,1 rooms(study room),NaN,NaN,October 2020,1,550,9090,4999500,550,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,822,8515,6999330,822,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,April 2020,2,958,4070,3899060,958,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,2nd of 5,NaN,NaN,NaN,NaN,April 2020,1,540,7037,3799980,540,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,February 2020,2,950,4105,3899750,950,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,November 2020,1,775,8387,6499925,775,Goa
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 3,NaN,NaN,NaN,NaN,November 2020,3,1452,7575,10998900,1452,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,December 2019,1,660,10757,7099620,660,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 8,NaN,NaN,NaN,NaN,December 2019,2,985,10152,9999720,985,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,December 2019,2,1066,5194,5536804,1066,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,3rd of 5,NaN,NaN,NaN,NaN,October 2020,3,2562,7809,20006658,2562,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 7,NaN,NaN,NaN,NaN,March 2020,2,950,4578,4349100,950,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,October 2020,1,756,6362,4809672,756,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1,3rd of 11,NaN,NaN,NaN,NaN,March 2020,1,385,10389,3999765,385,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,October 2020,1,650,3846,2499900,650,Goa
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,October 2020,2,1000,6400,6400000,1000,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,Gr of 6,NaN,NaN,NaN,NaN,October 2020,1,602,12093,7279986,602,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,December 2019,3,1300,3923,5099900,1300,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,3rd of 6,NaN,NaN,NaN,NaN,October 2020,1,688,12093,8319984,688,Goa
Available,Not Available,Available,Available,Not Available,Available,Not Available,Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,February 2020,1,600,4500,2700000,600,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 8,NaN,NaN,NaN,NaN,October 2020,3,1500,5000,7500000,1500,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,4th of 6,NaN,NaN,NaN,NaN,October 2020,1,699,12088,8449512,699,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,1st of 6,NaN,NaN,NaN,NaN,October 2020,1,796,12085,9619660,796,Goa
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,October 2020,2,1058,5548,5869784,1058,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,December 2019,2,400,12250,4900000,400,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,3,4th of 5,NaN,NaN,NaN,NaN,October 2020,3,2119,12085,25608115,2119,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,December 2019,1,150,24666,3699900,150,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,December 2019,2,400,12250,4900000,400,Goa
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,3,NaN,October 2020,2,1324,13595,17999780,1324,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,Gr of 5,NaN,NaN,NaN,NaN,October 2020,1,710,12084,8579640,710,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,2,400,17250,6900000,400,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,2,400,14750,5900000,400,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 2,NaN,NaN,NaN,NaN,December 2019,1,150,18000,2700000,150,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,400,17250,6900000,400,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 2,NaN,NaN,NaN,NaN,December 2019,2,400,13750,5500000,400,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,October 2020,1,775,6967,5399425,775,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1,2nd of 3,NaN,NaN,NaN,NaN,October 2020,1,592,5236,3099712,592,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,December 2019,2,400,12250,4900000,400,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,October 2020,1,775,6967,5399425,775,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,3rd of 3,NaN,NaN,NaN,NaN,October 2020,2,871,5970,5199870,871,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,3rd of 3,NaN,NaN,NaN,NaN,December 2020,1,538,7249,3899962,538,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,2,400,11750,4700000,400,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,400,13250,5300000,400,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,December 2019,2,400,16750,6700000,400,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,December 2019,2,400,18000,7200000,400,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,5,NaN,Resale,NaN,NaN,NaN,March 2020,5,4000,10000,40000000,4000,Goa
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,October 2020,2,1003,5558,5574674,1003,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,December 2019,1,150,21333,3199950,150,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,March 2020,4,3770,9283,34996910,3770,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,March 2020,3,3500,9285,32497500,3500,Goa
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,February 2020,1,660,6060,3999600,660,Goa
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,February 2020,2,1000,6200,6200000,1000,Goa
Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,February 2020,2,940,5851,5499940,940,Goa
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,February 2020,2,1000,6300,6300000,1000,Goa
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2019,3,1600,5312,8499200,1600,Goa
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,1350,5703,7699050,1350,Goa
Available,Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2019,3,1600,5125,8200000,1600,Goa
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2019,2,1000,5200,5200000,1000,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,October 2020,2,1195,11641,13910995,1195,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,October 2020,2,1033,4549,4699117,1033,Goa
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,1250,6000,7500000,1250,Goa
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,November 2020,3,1517,5141,7798897,1517,Goa
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,October 2020,2,997,5563,5546311,997,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,October 2020,1,654,6039,3949506,654,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,October 2020,1,854,6322,5398988,854,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Ready to move,5,NaN,Resale,NaN,NaN,NaN,December 2019,5,4000,10000,40000000,4000,Goa
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 6,NaN,NaN,NaN,NaN,February 2020,2,1206,10779,12999474,1206,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,December 2019,1,718,7500,5385000,718,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2019,1,150,16666,2499900,150,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,1,3rd of 8,NaN,NaN,NaN,NaN,October 2020,1,646,6191,3999386,646,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,822,1459,1199298,822,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,October 2020,1,850,4470,3799500,850,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,August 2020,2,1313,3884,5099692,1313,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,August 2020,2,400,109375,43750000,400,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,NaN,NaN,2,NaN,July 2020,1,861,3252,2799972,861,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,7th of 8,NaN,NaN,NaN,NaN,October 2020,2,936,4807,4499352,936,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,October 2020,2,1184,5912,6999808,1184,Goa
Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Ready to move,3,8th of 8,NaN,NaN,NaN,NaN,October 2020,3,1518,5138,7799484,1518,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,October 2020,2,1001,7492,7499492,1001,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,October 2020,2,1119,5361,5998959,1119,Goa
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,February 2020,2,1000,4700,4700000,1000,Goa
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,December 2019,2,810,5061,4099410,810,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,October 2020,2,947,6335,5999245,947,Goa
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,1250,6800,8500000,1250,Goa
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,1,823,4252,3499396,823,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2019,2,978,7502,7336956,978,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2019,1,738,7500,5535000,738,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2019,2,908,7500,6810000,908,Goa
