Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,July 2020,2,1130,3721,4204730,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,2149,6173,13265777,Bengaluru,1721
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1234,4457,5499938,Bengaluru,1000
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1853,7663,14199539,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,July 2020,4,3300,7878,25997400,Bengaluru,3000
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1500,7000,10500000,Bengaluru,1200
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,1800,7666,13798800,Bengaluru,1310
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,1201,4400,5284400,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1358,5780,7849240,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,1050,4666,4899300,Bengaluru,850
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,2087,5510,11499370,Bengaluru,1750
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,2142,5835,12498570,Bengaluru,1850
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1850,5945,10998250,Bengaluru,1500
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,2565,15900,40783500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1890,14125,26696250,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,1950,14125,27543750,Bengaluru,1600
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,2390,16750,40032500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,4,3608,16750,60434000,Bengaluru,2706
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,August 2020,2,1943,15900,30893700,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,4,3765,15900,59863500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,2626,15900,41753400,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,2746,15900,43661400,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,2639,14125,37275875,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,August 2020,4,3516,16750,58893000,Bengaluru,3300
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,5,NaN,New,NaN,NaN,NaN,August 2020,4,2901,14125,40976625,Bengaluru,2500
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,2771,15900,44058900,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,2408,16750,40334000,Bengaluru,1800
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,2582,16750,43248500,Bengaluru,2282
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,2061,6350,13087350,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1075,2893,3109975,Bengaluru,1013
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1150,4521,5199150,Bengaluru,1000
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,2,1359,6350,8629650,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,3,2584,14125,36499000,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,2187,6350,13887450,Bengaluru,0
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1150,4304,4949600,Bengaluru,1000
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,1,884,5712,5049408,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,2574,6350,16344900,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,2088,6350,13258800,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1075,2450,2633750,Bengaluru,1015
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1075,2893,3109975,Bengaluru,1015
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,September 2020,4,4498,8403,37796694,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1075,2893,3109975,Bengaluru,1020
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,September 2020,3,2753,7991,21999223,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1075,2893,3109975,Bengaluru,1012
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1350,6666,8999100,Bengaluru,1250
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,1,1330,6390,8498700,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1650,6469,10673850,Bengaluru,0
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1515,7207,10918605,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,August 2020,3,1626,7072,11499072,Bengaluru,1550
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3870,10051,38897370,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1650,6469,10673850,Bengaluru,0
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,1515,7207,10918605,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,2762,6770,18698740,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,979,4596,4499484,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,979,4596,4499484,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,3,1515,5940,8999100,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,3,1560,5769,8999640,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1165,6180,7199700,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,3,1445,6228,8999460,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,983,6002,5899966,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,376,7446,2799696,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,September 2020,2,1135,5550,6299250,Bengaluru,908
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1165,6180,7199700,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,1040,4038,4199520,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,September 2020,3,1278,3755,4798890,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,3,1560,5769,8999640,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,July 2020,2,1154,2787,3216198,Bengaluru,1100
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,3,1801,5274,9498474,Bengaluru,1441
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,July 2020,2,1154,2787,3216198,Bengaluru,1100
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,3,1610,5341,8599010,Bengaluru,1288
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,979,4596,4499484,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,September 2020,2,1250,3100,3875000,Bengaluru,1110
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,July 2020,2,1154,2787,3216198,Bengaluru,1100
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,2165,6198,13418670,Bengaluru,1732
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,September 2020,2,1250,3100,3875000,Bengaluru,1150
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,6400,6400000,Bengaluru,900
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,September 2020,2,1250,3100,3875000,Bengaluru,1150
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,Gr,NaN,NaN,NaN,NaN,May 2020,3,2170,5944,12898480,Bengaluru,1732
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1278,12398,15844644,Bengaluru,1021
Not Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1412,7082,9999784,Bengaluru,1230
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1075,2893,3109975,Bengaluru,1073
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,August 2020,2,1022,2054,2099188,Bengaluru,978
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1075,2893,3109975,Bengaluru,1072
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1350,8148,10999800,Bengaluru,1300
Not Available,Available,Available,Not Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1865,5898,10999770,Bengaluru,1492
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1350,8148,10999800,Bengaluru,1300
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1200,5666,6799200,Bengaluru,960
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,September 2020,3,1950,9743,18998850,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1200,5666,6799200,Bengaluru,960
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,1414,4400,6221600,Bengaluru,1200
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,1362,5359,7298958,Bengaluru,1090
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,850,8235,6999750,Bengaluru,800
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1900,8421,15999900,Bengaluru,1800
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,August 2020,2,1300,10153,13198900,Bengaluru,1200
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,August 2020,2,1009,6838,6899542,Bengaluru,900
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,1414,4400,6221600,Bengaluru,1200
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1395,5913,8248635,Bengaluru,964
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,1150,6608,7599200,Bengaluru,1100
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1378,4640,6393920,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2020,3,2753,7991,21999223,Bengaluru,2510
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1150,6000,6900000,Bengaluru,773
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1775,4575,8120625,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,658,4306,2833348,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,875,4800,4200000,Bengaluru,606
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1500,4616,6924000,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1260,4667,5880420,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1725,5270,9090750,Bengaluru,1233
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,993,4752,4718736,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1562,5300,8278600,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,July 2020,4,1519,11125,16898875,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1161,5413,6284493,Bengaluru,817
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1819,4569,8311011,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1726,5269,9094294,Bengaluru,1231
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1364,5348,7294672,Bengaluru,961
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1365,5347,7298655,Bengaluru,963
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1095,11689,12799455,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1518,5310,8060580,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1034,4735,4895990,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1240,5040,6249600,Bengaluru,802
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1656,5089,8427384,Bengaluru,1047
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1656,5089,8427384,Bengaluru,1047
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1886,7900,14899400,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1645,5089,8371405,Bengaluru,1034
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1154,8269,9542426,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1882,7917,14899794,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1905,5089,9694545,Bengaluru,1232
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,721,6772,4882612,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1932,7919,15299508,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,727,6773,4923971,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,4,2848,12289,34999072,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1181,15241,17999621,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1452,7920,11499840,Bengaluru,1076
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,4,4112,7903,32497136,Bengaluru,2692
Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,4,2848,12289,34999072,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,4,3562,7888,28097056,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,746,6772,5051912,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1007,6524,6569668,Bengaluru,714
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1400,5470,7658000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1580,5439,8593620,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1776,10135,17999760,Bengaluru,1181
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,4,2370,10126,23998620,Bengaluru,1551
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1392,5471,7615632,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1217,5511,6706887,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1365,5476,7474740,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1394,5471,7626574,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1562,5441,8498842,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1202,4688,5634976,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1154,11525,13299850,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,4,NaN,Resale,NaN,NaN,NaN,July 2020,4,1575,11238,17699850,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,August 2020,1,401,6234,2499834,Bengaluru,350
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,August 2020,1,650,6153,3999450,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1226,11500,14099000,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,1245,5060,6299700,Bengaluru,1150
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,August 2020,2,1100,4500,4950000,Bengaluru,800
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,September 2020,1,330,5757,1899810,Bengaluru,300
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,984,5589,5499576,Bengaluru,850
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,August 2020,3,884,5090,4499560,Bengaluru,750
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,August 2020,1,678,6932,4699896,Bengaluru,550
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,July 2020,2,952,4201,3999352,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,August 2020,2,1016,4400,4470400,Bengaluru,800
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,August 2020,1,328,5792,1899776,Bengaluru,300
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1938,4901,9498138,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1250,7920,9900000,Bengaluru,0
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,July 2020,2,952,4201,3999352,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1309,4965,6499185,Bengaluru,980
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,716,7960,5699360,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,739,4400,3251600,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1853,7663,14199539,Bengaluru,0
