Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,9th of 10,NaN,NaN,NaN,NaN,December 2019,2,1250,3200,4000000,1250,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,June 2020,3,1600,5000,8000000,1600,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,7th of 14,NaN,NaN,NaN,NaN,February 2020,3,2250,3600,8100000,2250,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,5th of 10,NaN,NaN,NaN,NaN,March 2020,2,1310,5658,7411980,1310,Lucknow
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,February 2020,3,1450,4500,6525000,1450,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,845,3195,2699775,845,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 14,NaN,NaN,NaN,NaN,July 2020,2,1343,3599,4833457,1343,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,9th of 13,NaN,NaN,NaN,NaN,April 2020,3,1480,3648,5399040,1480,Lucknow
Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 12,NaN,NaN,NaN,NaN,December 2019,2,964,3000,2892000,964,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,6th of 13,NaN,NaN,NaN,NaN,April 2020,3,1857,4787,8889459,1857,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 11,NaN,NaN,NaN,NaN,December 2019,3,1835,4000,7340000,1835,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 12,NaN,NaN,NaN,NaN,September 2020,3,1450,4482,6498900,1450,Lucknow
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,October 2020,2,1250,4500,5625000,1250,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,June 2020,2,1250,4800,6000000,1250,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,5th of 10,NaN,NaN,NaN,NaN,October 2020,2,1110,3603,3999330,1110,Lucknow
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Ready to move,3,3rd of 12,NaN,NaN,NaN,NaN,December 2019,3,1805,4653,8398665,1805,Lucknow
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,8th of 13,NaN,NaN,NaN,NaN,March 2020,2,1300,5000,6500000,1300,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 12,NaN,NaN,NaN,NaN,March 2020,2,1260,5714,7199640,1260,Lucknow
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,NaN,1 rooms(study room),NaN,NaN,March 2020,2,1101,3000,3303000,1101,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,13th of 22,NaN,NaN,NaN,NaN,February 2020,3,1368,4605,6299640,1368,Lucknow
Available,Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1199,11868,14229732,1199,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,3rd of 22,NaN,NaN,NaN,NaN,April 2020,3,1400,5812,8136800,1400,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,3,4th of 10,NaN,NaN,NaN,NaN,October 2020,3,1565,3578,5599570,1565,Lucknow
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,March 2020,2,900,4111,3699900,900,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 14,NaN,NaN,NaN,NaN,March 2020,3,1777,3450,6130650,1777,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(servant room),NaN,NaN,July 2020,3,1767,4385,7748295,1767,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,6th of 22,NaN,NaN,NaN,NaN,February 2020,3,1800,3944,7099200,1800,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,4th of 8,NaN,NaN,NaN,NaN,March 2020,5,1500,1333,1999500,1500,Lucknow
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,June 2020,3,1525,4598,7011950,1525,Lucknow
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 14,NaN,NaN,NaN,NaN,December 2020,3,1080,3055,3299400,1080,Lucknow
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,1st of 8,NaN,NaN,NaN,NaN,December 2020,3,1300,6153,7998900,1300,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 14,NaN,NaN,NaN,NaN,December 2020,3,1705,3812,6499460,1705,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,11th of 22,NaN,NaN,NaN,NaN,December 2019,3,1800,4000,7200000,1800,Lucknow
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,3,1144,1659,1897896,1144,Lucknow
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 4,NaN,NaN,NaN,NaN,February 2020,3,1144,1922,2198768,1144,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,7th of 14,NaN,NaN,NaN,NaN,March 2020,3,2250,3800,8550000,2250,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,2,1290,3000,3870000,1290,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,10th of 14,NaN,NaN,NaN,NaN,December 2020,2,1240,3600,4464000,1240,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,4th of 14,NaN,NaN,NaN,NaN,October 2020,4,2055,4768,9798240,2055,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,11th of 22,NaN,NaN,NaN,NaN,December 2019,4,2460,3900,9594000,2460,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,3rd of 3,NaN,NaN,NaN,NaN,December 2019,3,1200,1583,1899600,1200,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,13th of 21,NaN,NaN,NaN,NaN,November 2020,3,1570,4267,6699190,1570,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1705,3947,6729635,1705,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,7th of 21,NaN,NaN,NaN,NaN,March 2020,4,2650,4000,10600000,2650,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,6th of 10,NaN,NaN,NaN,NaN,October 2020,2,1250,3600,4500000,1250,Lucknow
Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,December 2020,3,1488,3897,5798736,1488,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,9th of 11,NaN,NaN,NaN,NaN,October 2020,3,1540,4220,6498800,1540,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,October 2020,2,788,5649,4451412,788,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,849,7088,6017712,849,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1195,7000,8365000,1195,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,807,7135,5757945,807,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,849,7088,6017712,849,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,October 2020,2,681,5340,3636540,681,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1195,7000,8365000,1195,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,October 2020,2,721,5568,4014528,721,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,1875,3000,5625000,1875,Lucknow
Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,4,3120,5391,16819920,3120,Lucknow
Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,4,2645,5532,14632140,2645,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1195,7000,8365000,1195,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,807,7135,5757945,807,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1195,7000,8365000,1195,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,2,1290,3000,3870000,1290,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,1875,3000,5625000,1875,Lucknow
Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,2120,5398,11443760,2120,Lucknow
Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,3,2190,5269,11539110,2190,Lucknow
Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,August 2020,4,3040,5547,16862880,3040,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,849,7088,6017712,849,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,849,7088,6017712,849,Lucknow
Available,Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1199,11868,14229732,1199,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,5,NaN,New,NaN,NaN,NaN,July 2020,4,3100,3925,12167500,3100,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,October 2020,3,1125,3400,3825000,1125,Lucknow
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,3,1500,4000,6000000,1500,Lucknow
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,2,1250,4000,5000000,1250,Lucknow
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,October 2020,3,1125,3400,3825000,1125,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,721,5568,4014528,721,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,788,5649,4451412,788,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,681,5340,3636540,681,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,June 2020,2,1246,3600,4485600,1246,Lucknow
