Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1250,3280,4100000,0,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,March 2020,4,2120,4339,9198680,1800,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1690,3816,6449040,1086,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,4,1600,6875,11000000,1500,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1550,3650,5657500,1000,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,2100,3921,8234100,1500,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,2,1305,3643,4754115,850,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,March 2020,3,1906,3882,7399092,1091,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1550,3532,5474600,1100,Chandigarh
Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,1510,3185,4809350,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1520,3789,5759280,975,Chandigarh
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1400,4571,6399400,0,Chandigarh
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1400,4571,6399400,0,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2020,1,1010,2326,2349260,900,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2020,1,560,2839,1589840,440,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,2,1149,4264,4899336,751,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,4,2090,3717,7768530,1500,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1502,3895,5850290,997,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1910,3036,5798760,1700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1852,3509,6498668,1700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1760,3068,5399680,1600,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1852,3509,6498668,1700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1680,2976,4999680,1500,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,2,1530,3267,4998510,1400,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,2,1530,3267,4998510,1400,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1852,3509,6498668,1700,Chandigarh
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,,,New,,,,September 2020,1,650,2153,1399450,520,Chandigarh
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,,,Resale,,,,September 2020,2,860,3255,2799300,650,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1852,3779,6998708,1700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1852,2645,4898540,1700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,September 2020,3,1852,2645,4898540,1700,Chandigarh
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,April 2020,1,657,2267,1489419,567,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1300,2996,3894800,1250,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,2,1156,3105,3589380,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,3,1800,3694,6649200,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1550,3803,5894650,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1550,3784,5865200,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,2100,3583,7524300,1250,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,2250,3848,8658000,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,1385,3506,4855810,750,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,3,1935,3749,7254315,1250,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1560,2692,4199520,1170,Chandigarh
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,August 2020,3,1580,3537,5588460,967,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,2,1290,4806,6199740,824,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,1,580,2568,1489440,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,,,New,,,,February 2020,5,3361,3719,12499559,2006,Chandigarh
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,September 2020,2,1300,1730,2249000,1050,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1275,2333,2974575,818,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1750,2337,4089750,1436,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1850,2210,4088500,1450,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1850,2210,4088500,1450,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1850,2210,4088500,1450,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1850,2210,4088500,1450,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1850,2913,5389050,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1800,2272,4089600,0,Chandigarh
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,,,NaN,,,,February 2020,2,1250,2152,2690000,950,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,April 2020,3,1850,4190,7751500,1240,Chandigarh
Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1510,3238,4889380,0,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,2,1156,3278,3789368,867,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2019,4,2809,3737,10497233,1688,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,2,1478,4059,5999202,829,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,1,883,4530,3999990,418,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,5,3361,3948,13269228,2006,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,4,2809,4001,11238809,1688,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,November 2020,4,2335,5139,11999565,1346,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,1906,4197,7999482,1091,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,2580,4600,11868000,1521,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,4,4500,3685,16582500,3500,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,3,1935,3749,7254315,1250,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1550,3778,5855900,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,2230,3841,8565430,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,2250,3807,8565750,1680,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1800,2272,4089600,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,July 2020,3,1500,2266,3399000,1300,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,2,950,2621,2489950,0,Chandigarh
Not Available,Not Available,Not Available,Available,Not Available,Available,Not Available,Available,Ready to move,,,NaN,,,,February 2020,2,990,2010,1989900,900,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,2,1250,4160,5200000,0,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1580,2886,4559880,0,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1580,2874,4540920,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,540,2574,1389960,450,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,March 2020,2,1400,2571,3599400,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,1730,3179,5499670,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1750,2279,3988250,1450,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1750,2512,4396000,1450,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1750,2337,4089750,1450,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,3,1846,2879,5314634,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,November 2020,3,1610,4099,6599390,500,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,November 2020,3,1610,4037,6499570,500,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,November 2020,3,1355,4169,5648995,500,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,November 2020,3,1355,4132,5598860,400,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,1,750,2120,1590000,520,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,March 2020,2,950,2621,2489950,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,2,850,3164,2689400,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1660,3078,5109480,1328,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1710,2690,4599900,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,2580,5348,13797840,1700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2020,3,1880,2659,4998920,1750,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,1200,3241,3889200,1100,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,1600,1868,2988800,1550,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2020,3,1680,1779,2988720,1500,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1725,3420,5899500,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1650,6363,10498950,1450,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,March 2020,1,580,2568,1489440,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,September 2020,1,630,2365,1489950,525,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1488,3286,4889568,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,900,2877,2589300,810,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1550,3803,5894650,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,2250,3807,8565750,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,September 2020,2,1149,4786,5499114,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,September 2020,2,1149,5047,5799003,0,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1850,4540,8399000,1220,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,2,850,4235,3599750,0,Chandigarh
Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1080,2398,2589840,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,3,1350,2370,3199500,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1520,3750,5700000,975,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,2200,5909,12999800,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,4,2200,5909,12999800,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,2,1385,4187,5798995,831,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,2,1385,3971,5499835,831,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,New,,,,February 2020,3,1906,3882,7399092,1091,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1690,3846,6499740,1086,Chandigarh
Available,Available,Available,Available,Available,Available,Not Available,Not Available,Under Construction,,,NaN,,,,April 2020,2,1034,3390,3505260,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1650,1818,2999700,1500,Chandigarh
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1625,2461,3999125,988,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,2,1250,2072,2590000,1150,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1530,4640,7099200,1025,Chandigarh
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,Resale,,,,December 2020,3,3000,2333,6999000,1500,Chandigarh
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1251,3796,4748796,936,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,2,1008,2222,2239776,756,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,2,1008,2420,2439360,756,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1906,3777,7198962,1091,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,1550,3778,5855900,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,2250,3848,8658000,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,2250,3807,8565750,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,1550,3803,5894650,950,Chandigarh
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1550,2290,3549500,988,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1275,2254,2873850,818,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2019,5,3361,3600,12099600,2006,Chandigarh
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,2,1159,3106,3599854,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1750,2257,3949750,1450,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,March 2020,2,1149,4081,4689069,861,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1725,4057,6998325,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1350,2377,3208950,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1150,3730,4289500,900,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1596,3484,5560464,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,March 2020,3,1150,4078,4689700,0,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,March 2020,2,850,4341,3689850,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,March 2020,3,1150,4078,4689700,0,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,March 2020,2,850,4341,3689850,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,1,650,2292,1489800,590,Chandigarh
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,March 2020,1,747,1994,1489518,560,Chandigarh
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1690,3700,6253000,980,Chandigarh
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,September 2020,2,860,1965,1689900,780,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1100,1718,1889800,1040,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1450,3241,4699450,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,2,990,2515,2489850,0,Chandigarh
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1200,3083,3699600,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1602,3433,5499666,878,Chandigarh
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1275,2372,3024300,818,Chandigarh
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1275,2294,2924850,818,Chandigarh
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1550,2354,3648700,988,Chandigarh
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1820,4560,8299200,1220,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1920,4583,8799360,1263,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,1,850,1758,1494300,750,Chandigarh
Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,1510,3112,4699120,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,1550,3784,5865200,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,2250,3668,8253000,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,1550,3778,5855900,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,2250,3807,8565750,1680,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,2250,3807,8565750,1680,Chandigarh
Not Available,Available,Available,Not Available,Available,Available,Not Available,Available,Under Construction,,,NaN,,,,March 2020,3,1400,4571,6399400,0,Chandigarh
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1625,2276,3698500,988,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,1,590,2525,1489750,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1530,4117,6299010,994,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,4,3236,3306,10698216,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,2,1270,3789,4812030,794,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,1,545,5987,3262915,0,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1000,2190,2190000,950,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1080,2398,2589840,0,Chandigarh
Available,Available,Available,Not Available,Available,Not Available,Not Available,Available,Ready to move,,,NaN,,,,February 2020,3,1095,4840,5299800,691,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1580,3581,5657980,0,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1486,3490,5186140,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1508,3860,5820880,1407,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1580,3679,5812820,1047,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1275,2372,3024300,818,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1275,2450,3123750,818,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1800,2272,4089600,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,1550,3778,5855900,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,November 2020,3,2250,3811,8574750,1680,Chandigarh
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1095,4884,5347980,691,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1125,2257,2539125,837,Chandigarh
