Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,April 2020,2,1244,4698,5844312,1244,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,June 2020,2,2470,4048,9998560,2470,Nashik
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 13,NaN,NaN,NaN,NaN,April 2020,2,1050,3374,3542700,1050,Nashik
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,December 2020,2,1350,3925,5298750,1350,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,4th of 5,NaN,NaN,NaN,NaN,November 2020,1,620,3225,1999500,620,Nashik
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,1,2nd of 3,NaN,NaN,NaN,NaN,February 2020,1,625,2600,1625000,625,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,February 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,December 2020,2,950,3052,2899400,950,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,665,4457,2963905,665,Nashik
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,October 2020,2,880,3068,2699840,880,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
