Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 4,,,,,March 2020,3,1500,5000,7500000,Jaipur,1500
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,5th of 9,,,,,April 2020,3,1070,2126,2274820,Jaipur,1070
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 11,,,,,May 2020,2,925,2054,1899950,Jaipur,925
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,,,,1.0,,July 2020,1,920,2315,2129800,Jaipur,920
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,Gr of 3,,,,,July 2020,2,1100,2272,2499200,Jaipur,1100
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4.0,7th of 13,,,,,February 2020,4,3855,9600,37008000,Jaipur,3855
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,,,,1.0,,July 2020,1,795,2310,1836450,Jaipur,795
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,5.0,10th of 13,,,,,February 2020,5,4940,9600,47424000,Jaipur,4940
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,,,2.0,,July 2020,3,1990,2309,4594910,Jaipur,1990
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,1st of 2,,,,,July 2020,3,2052,2222,4559544,Jaipur,2052
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,2.0,4th of 12,,,,,August 2020,2,1046,3346,3499916,Jaipur,1046
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,6th of 11,,,,,November 2020,1,500,6800,3400000,Jaipur,500
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,,2nd of 9,Resale,,,,December 2020,2,1275,3600,4590000,Jaipur,1275
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,6th of 12,,,,,February 2020,2,1500,1466,2199000,Jaipur,1500
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,1.0,1st of 12,,,,,March 2020,2,1485,2299,3414015,Jaipur,1485
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 20,,,,,December 2019,2,1390,3000,4170000,Jaipur,1390
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,5.0,,New,,,,February 2020,5,4039,11388,45996132,Jaipur,4039
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,3.0,1st of 12,,,,,March 2020,3,1995,2300,4588500,Jaipur,1995
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 20,,,,,December 2019,2,1315,3000,3945000,Jaipur,1315
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,4th of 12,,,,,December 2019,3,1756,3416,5998496,Jaipur,1756
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 20,,,,,December 2019,2,1206,3000,3618000,Jaipur,1206
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2.0,,,,3.0,,December 2019,2,1430,2500,3575000,Jaipur,1430
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,7th of 10,,,,,March 2020,2,988,4858,4799704,Jaipur,988
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,2nd of 13,,,,,May 2020,1,630,4285,2699550,Jaipur,630
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,Gr of 3,,,,,March 2020,3,2735,1096,2997560,Jaipur,2735
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 3,,,,,July 2020,3,1250,3600,4500000,Jaipur,1250
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4.0,,,,4.0,,July 2020,3,4095,2310,9459450,Jaipur,4095
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,,,,2.0,,July 2020,3,2025,2320,4698000,Jaipur,2025
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,,,,2.0,,November 2020,3,1500,4000,6000000,Jaipur,1500
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,12th of 14,,,,,April 2020,3,1750,2457,4299750,Jaipur,1750
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,February 2020,2,950,1421,1349950,Jaipur,950
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,3rd of 4,,,,,June 2020,3,1600,2000,3200000,Jaipur,1600
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,April 2020,3,1050,3238,3399900,Jaipur,1050
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 5,,,,,February 2020,3,1600,3812,6099200,Jaipur,1600
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1.0,1st of 3,,,,,March 2020,1,396,2272,899712,Jaipur,396
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,7th of 14,,,,,February 2020,3,1900,7000,13300000,Jaipur,1900
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,4th of 12,,,,,December 2019,3,1814,3583,6499562,Jaipur,1814
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,8th of 14,,,,,April 2020,2,1270,2755,3498850,Jaipur,1270
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 3,,,,,February 2020,4,2400,3333,7999200,Jaipur,2400
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2.0,6th of 10,,,,,August 2020,2,940,2713,2550220,Jaipur,940
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,2nd of 3,,,,,February 2020,4,1600,2000,3200000,Jaipur,1600
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,8th of 13,,,,,December 2019,2,1225,1919,2350775,Jaipur,1225
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,10th of 17,,,,,April 2020,1,561,2852,1599972,Jaipur,561
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2.0,8th of 13,,,,,February 2020,2,1100,5909,6499900,Jaipur,1100
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,6th of 9,,,,,April 2020,2,879,2019,1774701,Jaipur,879
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3.0,12th of 13,,,,,December 2020,3,1677,3875,6498375,Jaipur,1677
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,4th of 9,,,,,February 2020,2,1190,3436,4088840,Jaipur,1190
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,5th of 13,,,,,December 2019,1,516,3488,1799808,Jaipur,516
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,9th of 12,,,,,April 2020,4,2123,2920,6199160,Jaipur,2123
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,5th of 9,,,,,December 2019,2,1078,3608,3889424,Jaipur,1078
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,3rd of 11,,,,,April 2020,4,2123,2826,5999598,Jaipur,2123
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,10th of 16,,,,,December 2019,2,781,2688,2099328,Jaipur,781
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,1.0,4th of 9,,,,,April 2020,1,618,2347,1450446,Jaipur,618
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,2nd of 4,,,,,July 2020,1,820,2310,1894200,Jaipur,820
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3.0,,,,2.0,,October 2020,3,1602,3370,5398740,Jaipur,1602
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,October 2020,2,1050,2380,2499000,Jaipur,1050
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2.0,2nd of 9,,,,,December 2019,2,885,2146,1899210,Jaipur,885
Not Available,Available,Not Available,Available,Not Available,Not Available,Available,Available,Ready to move,2.0,4th of 9,,,,,December 2019,2,888,2139,1899432,Jaipur,888
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,6th of 14,,,,,December 2019,1,547,2890,1580830,Jaipur,547
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,5th of 12,,,,,November 2020,2,1100,3300,3630000,Jaipur,1100
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,7th of 9,,,,,April 2020,2,897,2118,1899846,Jaipur,897
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,3rd of 9,,,,,April 2020,2,885,2091,1850535,Jaipur,885
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,,New,,,,November 2020,3,1770,3300,5841000,Jaipur,1770
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3.0,5th of 12,,,,,April 2020,3,1765,2549,4498985,Jaipur,1765
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,9th of 9,,,,,December 2020,1,250,8400,2100000,Jaipur,250
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,1.0,6th of 9,,,,,December 2019,1,616,2758,1698928,Jaipur,616
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,February 2020,2,1000,2300,2300000,Jaipur,1000
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,3rd of 4,,,,,December 2019,2,1095,2557,2799915,Jaipur,1095
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,,,1.0,,October 2020,3,1000,2400,2400000,Jaipur,1000
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,,,,1.0,,December 2020,2,1000,2600,2600000,Jaipur,1000
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,2nd of 9,,,,,December 2019,2,888,2252,1999776,Jaipur,888
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2.0,3rd of 3,,,,,December 2020,2,1200,3333,3999600,Jaipur,1200
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 2,,,,,May 2020,3,1400,2142,2998800,Jaipur,1400
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,1st of 9,,,,,May 2020,3,1995,2255,4498725,Jaipur,1995
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,February 2020,3,1250,1160,1450000,Jaipur,1250
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 12,,,,,December 2019,2,1045,3349,3499705,Jaipur,1045
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,9th of 12,,,,,April 2020,1,561,2513,1409793,Jaipur,561
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 9,,,,,July 2020,2,867,2134,1850178,Jaipur,867
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,,,,2.0,,February 2020,3,1500,3000,4500000,Jaipur,1500
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,9th of 12,,,,,December 2020,2,617,3079,1899743,Jaipur,617
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,1200,2666,3199200,Jaipur,1200
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,2nd of 18,,,,,December 2019,3,2705,4140,11198700,Jaipur,2705
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,3rd of 11,,,,,December 2019,3,1200,2125,2550000,Jaipur,1200
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,3rd of 4,,,,,April 2020,3,2100,5571,11699100,Jaipur,2100
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1.0,2nd of 9,,,,,August 2020,2,855,2702,2310210,Jaipur,855
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 4,,,,,February 2020,3,1500,1866,2799000,Jaipur,1500
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,7th of 12,,,,,June 2020,3,1765,2549,4498985,Jaipur,1765
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,3rd of 4,,,,,December 2019,2,1245,1888,2350560,Jaipur,1245
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,950,2000,1900000,Jaipur,950
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2.0,Gr,,,,,October 2020,2,1199,3628,4349972,Jaipur,1199
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,5.0,4th of 4,,,,,November 2020,4,2600,7423,19299800,Jaipur,2600
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,2nd of 12,,,,,December 2019,2,1400,2500,3500000,Jaipur,1400
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,3rd of 9,,,,,February 2020,3,2750,7200,19800000,Jaipur,2750
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,11th of 12,,,,,April 2020,3,1297,2499,3241203,Jaipur,1297
Available,Not Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4.0,2nd of 7,,,,,December 2019,3,2907,10319,29997333,Jaipur,2907
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,6th of 12,,,,,December 2019,2,1310,2481,3250110,Jaipur,1310
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,6th of 9,,,,,April 2020,3,1157,2074,2399618,Jaipur,1157
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,,,1 rooms(pooja room),,,July 2020,4,2785,2310,6433350,Jaipur,2785
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2.0,2nd of 11,,,,,December 2019,2,925,2217,2050725,Jaipur,925
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,8th of 9,,,,,April 2020,2,866,2102,1820332,Jaipur,866
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,5th of 9,,,,,December 2019,1,614,2802,1720428,Jaipur,614
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,5th of 13,,,,,December 2019,1,561,2586,1450746,Jaipur,561
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,8th of 12,,,,,December 2019,2,923,3033,2799459,Jaipur,923
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,7th of 13,,,,,December 2019,2,1108,2707,2999356,Jaipur,1108
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 9,,,,,December 2019,2,883,2151,1899333,Jaipur,883
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,6th of 14,,,,,December 2019,3,1171,2647,3099637,Jaipur,1171
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,6th of 12,,,,,December 2019,1,516,2906,1499496,Jaipur,516
Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Ready to move,2.0,2nd of 9,,,,,December 2019,2,897,2229,1999413,Jaipur,897
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,3rd of 9,,,,,December 2019,2,888,2252,1999776,Jaipur,888
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,6th of 9,,,,,December 2019,2,885,2146,1899210,Jaipur,885
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,12th of 16,,,,,December 2019,3,1493,2679,3999747,Jaipur,1493
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,1st of 19,,,,,December 2019,2,960,2604,2499840,Jaipur,960
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 20,,,,,December 2019,2,1380,3000,4140000,Jaipur,1380
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,,,,3.0,,February 2020,3,1800,4833,8699400,Jaipur,1800
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,2nd of 5,,,,,December 2019,3,1575,1904,2998800,Jaipur,1575
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,3rd of 12,,,,,February 2020,3,1366,3147,4298802,Jaipur,1366
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,Gr of 3,,,,,November 2020,3,1200,1833,2199600,Jaipur,1200
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3.0,2nd of 12,,,,,March 2020,3,1745,3896,6798520,Jaipur,1745
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 14,,,,,November 2020,2,596,2996,1785616,Jaipur,596
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 4,,,,,December 2020,3,1500,1400,2100000,Jaipur,1500
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1.0,4th of 14,,,,,November 2020,1,376,3061,1150936,Jaipur,376
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 20,,,,,December 2019,2,1380,3000,4140000,Jaipur,1380
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,5th of 9,,,,,December 2019,2,885,2204,1950540,Jaipur,885
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 2,,,,,November 2020,2,1100,2272,2499200,Jaipur,1100
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3.0,1st of 20,,,,,December 2019,3,1776,3000,5328000,Jaipur,1776
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 20,,,,,December 2019,2,1460,3000,4380000,Jaipur,1460
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,5th of 9,,,,,December 2019,2,850,3411,2899350,Jaipur,850
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3.0,1st of 20,,,,,December 2019,3,1630,3000,4890000,Jaipur,1630
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,6th of 9,,,,,December 2019,2,875,3372,2950500,Jaipur,875
Available,Available,Not Available,Not Available,Available,Available,Available,Not Available,Under Construction,3.0,,,,2.0,,December 2019,3,1662,3489,5798718,Jaipur,1662
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,September 2020,2,670,6268,4199560,Jaipur,670
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,2nd of 5,,,,,February 2020,3,1650,6666,10998900,Jaipur,1650
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,4th of 4,,,,,March 2020,3,1250,5280,6600000,Jaipur,1250
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2.0,5th of 12,,,,,February 2020,2,1100,3100,3410000,Jaipur,1100
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3.0,3rd of 4,,,,,December 2019,3,1515,2508,3799620,Jaipur,1515
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,February 2020,2,950,2000,1900000,Jaipur,950
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3.0,9th of 11,,,,,December 2019,3,1201,2382,2860782,Jaipur,1201
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3.0,7th of 12,,,,,February 2020,3,1830,3100,5673000,Jaipur,1830
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,7th of 12,,,,,December 2020,2,605,3140,1899700,Jaipur,605
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,February 2020,2,950,2000,1900000,Jaipur,950
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,1.0,6th of 12,,,,,December 2020,1,408,3186,1299888,Jaipur,408
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2.0,9th of 12,,,,,December 2020,3,1420,3169,4499980,Jaipur,1420
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3.0,6th of 10,,,,,December 2020,3,1545,3624,5599080,Jaipur,1545
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3.0,6th of 12,,,,,December 2020,3,1545,3236,4999620,Jaipur,1545
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3.0,8th of 12,,,,,December 2020,3,1350,2666,3599100,Jaipur,1350
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3.0,7th of 12,,,,,December 2020,3,819,3174,2599506,Jaipur,819
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3.0,8th of 12,,,,,December 2020,3,1368,3728,5099904,Jaipur,1368
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,6th of 10,,,,,December 2020,3,1471,3399,4999929,Jaipur,1471
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3.0,7th of 12,,,,,December 2020,3,918,2941,2699838,Jaipur,918
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,6th of 12,,,,,December 2020,2,1050,4857,5099850,Jaipur,1050
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,9th of 18,,,,,November 2020,3,1882,8554,16098628,Jaipur,1882
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,9th of 14,,,,,December 2019,1,553,2893,1599829,Jaipur,553
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,10th of 14,,,,,December 2019,1,553,3254,1799462,Jaipur,553
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 11,,,,,December 2019,2,1099,2820,3099180,Jaipur,1099
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Ready to move,2.0,1st of 12,,,,,February 2020,2,1485,2593,3850605,Jaipur,1485
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 12,,,,,October 2020,2,1190,3600,4284000,Jaipur,1190
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,9th of 15,,,,,December 2019,2,1043,2876,2999668,Jaipur,1043
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,12th of 15,,,,,December 2019,2,1043,2876,2999668,Jaipur,1043
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,5th of 11,,,,,December 2019,2,842,2731,2299502,Jaipur,842
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,8th of 13,,,,,December 2019,2,968,2841,2750088,Jaipur,968
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,,,,1.0,,February 2020,3,1300,1769,2299700,Jaipur,1300
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,3rd of 3,,,,,February 2020,2,950,2000,1900000,Jaipur,950
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,9th of 13,,,,,December 2019,1,524,2979,1560996,Jaipur,524
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,Gr of 4,,,,,February 2020,3,1200,5166,6199200,Jaipur,1200
Not Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,8th of 10,,,,,December 2019,2,1020,4901,4999020,Jaipur,1020
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4.0,5th of 13,,,,,November 2020,3,1958,2899,5676242,Jaipur,1958
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,4th of 14,,,,,November 2020,2,1201,3373,4050973,Jaipur,1201
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,8th of 14,,,,,November 2020,3,1545,2899,4478955,Jaipur,1545
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3.0,5th of 9,,,,,November 2020,3,1470,3000,4410000,Jaipur,1470
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,1st of 3,,,,,November 2020,3,1775,2901,5149275,Jaipur,1775
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,5th of 13,,,,,November 2020,2,1208,2899,3501992,Jaipur,1208
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,1st of 4,,,,,November 2020,2,1206,3350,4040100,Jaipur,1206
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,9th of 14,,,,,November 2020,2,1328,2846,3779488,Jaipur,1328
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2.0,3rd of 9,,,,,November 2020,2,1085,3420,3710700,Jaipur,1085
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,4th of 9,,,,,November 2020,2,1208,2897,3499576,Jaipur,1208
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2.0,10th of 12,,,,,November 2020,2,1325,3313,4389725,Jaipur,1325
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,8th of 9,,,,,April 2020,1,608,2302,1399616,Jaipur,608
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,1150,3039,3494850,Jaipur,1150
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,9th of 15,,,,,April 2020,2,1430,2447,3499210,Jaipur,1430
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 10,,,,,October 2020,2,1163,3624,4214712,Jaipur,1163
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,November 2020,3,1250,6400,8000000,Jaipur,1250
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2.0,1st of 2,,,,,December 2020,3,1350,2148,2899800,Jaipur,1350
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,1300,2692,3499600,Jaipur,1300
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 4,,,,,December 2020,3,1200,2083,2499600,Jaipur,1200
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,4th of 10,,,,,November 2020,2,1050,2619,2749950,Jaipur,1050
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,1000,3199,3199000,Jaipur,1000
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,1700,3235,5499500,Jaipur,1700
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,8th of 10,,,,,December 2020,2,760,3289,2499640,Jaipur,760
