Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,June 2020,2,1150,4173,4798950,1150,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,March 2020,3,1200,4333,5199600,1200,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 5,NaN,NaN,NaN,NaN,July 2020,3,1700,5588,9499600,1700,Gawahati
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,3,1100,8636,9499600,1100,Gawahati
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,December 2020,2,950,3789,3599550,950,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,NaN,NaN,NaN,1,NaN,July 2020,3,1250,4800,6000000,1250,Gawahati
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2019,3,1400,2857,3999800,1400,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,June 2020,4,2646,5215,13798890,2646,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,3,2nd of 6,NaN,NaN,NaN,NaN,August 2020,3,1250,4000,5000000,1250,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,July 2020,4,1967,5287,10399529,1967,Gawahati
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2020,3,1545,5200,8034000,1545,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 3,NaN,NaN,NaN,NaN,August 2020,2,850,3529,2999650,850,Gawahati
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,July 2020,2,1000,4500,4500000,1000,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,July 2020,3,1350,5185,6999750,1350,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,NaN,NaN,1 rooms(servant room),NaN,NaN,September 2020,4,2475,7000,17325000,2475,Gawahati
